Date,Service Visit,Cinema Name,Address,Contact Details ,Screen No:,Projector Model,Serial No.,Lamp Model & Make,Engineer Visited,Projector Number of hours running:,Lamp Number of hours running:,Reflector,UV filter,Integrator Rod,Cold Mirror,Fold Mirror,Touch Panel,EVB Board,IMCB Board/s,PIB Board,ICP Board,IMB/S Board,Chassis label vs Touch Panel,"LE, LAD and RAD",Level and Color,White,Red,Green,Blue,Black,AC blower and Vane Switch,Extractor Vane Switch,Exhaust CFM,Light Engine 4 fans with LAD fan,Card Cage Top and Bottom fans,Radiator fan and Pump,Connector and hose for the Pump,Security and lamp house lock switch,"Lamp LOC Mechanism X,Y and Z movement",YES1,Yes2,YES3,YES4,YES5,YES6,YES7,YES8,YES9,YES10,YES11,YES12,YES13,YES14,YES15,YES16,YES17,YES18,YES19,YES20,YES21,YES22,YES23,YES24,YES25,YES26,YES27,YES28,LE Status,Current Lamp Hours,AC Status,LE S No, P V N,P V E,N VS E,  fL_B,  fL_A,Content player model,Room,Remark_1,Remark_2,Remark_3,Remark_4,Remark_5,Remark_6,P1,P2,P3,P4,P5,P6,PN1,PN2,PN3,PN4,PN5,PN6,photo,Scope_H,Scope_W,Flat_H,Flat_W,Screen Make,Throw Distance,Gain,x,y,fl,x2,y2,fl2,W2Kx,W4Kx,R2Kx,R4Kx,G2Kx,G4Kx,B2Kx,B4Kx,W2Ky,W4Ky,R2Ky,R4Ky,G2Ky,G4Ky,B2Ky,B4Ky,W2Kfl,W4Kfl,R2Kfl,R4Kfl,G2Kfl,G4Kfl,B2Kfl,B4Kfl,Software Version,Air Pollution Level,HCHO,TVOC,PM 1,PM 2.5,PM 10,Temperature,Humidity,Focus,Intergrator,Any Spot on Screen after PPM,Check Screen cropping - FLAT and SCOPE,Convergence checked,"Channels Checked - Scope, Flat, Alternative",Pixel Defects,Excessive Image Vibration,LiteLOC
"Tuesday, January 21, 2025",Second,PVR INOX Cinema,Haseen S2 Bhiwandi Thane Mumbai,Mr. Avinash - 9359664500,1,CP2220,279377002,OSRAM - 3KW,Satish,70682,56410,-,Solarized,-,Patches on corner,Unable to open bottom space not available,-,-,-,-,-,-,-,Replaced,-,Color spot visible on unfocused,Color spot visible on unfocused,Color spot visible on unfocused,Color spot visible on unfocused,Color spot visible on unfocused,-,Bypassed,-,-,-,-,-,LE Security switched bypassed & Door lock jammed unable to lock,-,OK,Yes,Yes,OK,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,-,OK,-,-,-,-,230,230,0.2,20.8,34.1,Dolby IMS3000,OK,Service work donw working ok,-,-,-,-,-,UV Filter,Vane Extractor Duct,High Security Lock,Security Interlock Switch,-,-,003-001568-02,003-003701-02,003-006431-01,003-001559-01,-,-,https://drive.google.com/drive/folders/1HHbOKHoV8EBJuaja_f80sn7YVBFMWdfb,2.16,5.16,-,-,Harkness,11.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0 (6),9,0.040,0.018,12,16,16,25,78%,Yes,Yes,No,Yes,Yes,Yes,NO,NO,NO
"Tuesday, January 21, 2025",Second,PVR INOX Cinema,Haseen S2 Bhiwandi Thane Mumbai,Mr. Avinash - 9359664500,3,CP2230,282571012,OSRAM - 4.5KW,Satish,68418,54564,Damage Back Top,Solarized,Corner chipped,-,-,-,-,-,Power good error,-,-,Sr.No Mismatch,Replaced,-,Dust spot visible on unfocused test pattern,Dust spot visible on unfocused test pattern,Dust spot visible on unfocused test pattern,Dust spot visible on unfocused test pattern,Dust spot visible on unfocused test pattern,-,Bypassed,-,-,-,-,-,-,OK,Yes,Yes,-,OK,OK,OK,OK,OK,Yes,OK,OK,Yes,OK,OK,-,-,-,-,-,OK,-,OK,OK,OK,OK,OK,OK,-,-,-,-,,230,230,0.2,3.5,9.5,Dolby IMS3000,Dusty,Service Done working OK,LE need factory cleaning,PIB Power good error,-,-,-,UV Filter,Vane Extractor Duct,Integrator Rod Assembly,"12"" Glass Reflector",-,-,03-008003-61P,003-003699-02,03-240100-51P,03-240115-51P,-,-,https://drive.google.com/drive/folders/17uktqN_7ybwfhWEh9FSX1cNtBxbryqYE,4.935,11.795,-,-,Harkness,20.5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0 (6),6,0.040,0.180,2,5,5,27,68%,Yes,Yes,No,Yes,Yes,Yes,NO,NO,NO
"Wednesday, January 22, 2025",Second,PVR INOX Cinema,Palazzo Vadapalani Chennai Tamil Nadu,Mr. Madavan - 8778745473,2,CP2230U,247869011,OSRAM - 6KW,Arun Rajkumar,82942,60428,-,Solarized,-,-,-,-,-,-,-,-,-,-,Need to replace,-,-,-,-,-,-,-,Alarming - Bypassed,-,-,-,-,-,Alarming - Lamp House Switch Bypassed,Abnormal sound,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,Yes,Yes,-,-,-,-,230,230,0.1,10,16,Dolby IMS3000,Need special attention for Projector Room,Service Done working Ok,Elephant Shroud not Available,AC blower Gasket  not Available,Duct Plastic blower damaged,-,-,UV Filter,Duct plastic Blower fixed,Vane Extractor Duct,Security Interlock Switch,Gasket Elastomer Blower Seal,Kit Duct 4K Red FPGA,03-008003-61P,003-006243-01,003-003699-02,003-001559-01,003-005952-01,000-102299-02,https://drive.google.com/drive/folders/1r1wmiw4xGWTJ65XbwJeGXu9vJhrBeaZZ,6.5,15.4,-,-,Harkness,24.56,-,-,-,-,0.318,0.2952,13.4,-,0.2964,-,0.6415,-,0.2567,-,0.1408,-,0.318,-,0.306,-,0.7029,-,0.0482,-,14.3,-,4.2,-,7.5,0,1.7,4.8.1,2,0.016,0.021,4,6,6,25,42%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Wednesday, January 22, 2025",Second,PVR INOX Cinema,Pheonix Mill Lower Parel Mumbai,Mr. Rane - 8291568207,3,CP4220,340987012,OSRAM - 3KW,Satish,54412,46741,-,Solarized,-,-,-,-,-,-,-,-,-,-,-,-,Color patch visible on focused test pattern,Dust spots visible on unfocused test pattern,Dust spots visible on unfocused test pattern,-,Dust spots visible on unfocused test pattern,-,-,-,-,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,229,229,0.2,18.9,21.5,Doremi IMB,Good,Service work done running ok,-,-,-,-,-,UV Filter ,Kit Duct 4K Red FPGA,-,-,-,-,003-001568-02,000-102299-02,-,-,-,-,https://drive.google.com/drive/folders/1bc9h1Oex_Qm1tioUO0cBIOtqs4bwlHg3,5.6,11.31,-,-,Harkness,19.51,2.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0 (6),6,0.011,0.051,3,5,5,27,60%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Sunday, January 26, 2025",Second,PVR INOX Cinema,Dynamic Mall Juhu Mumbai,Mr. Vikas - 9867527660,2,CP4230,342116009,OSRAM - 6KW,Satish,73102,63901,-,Solarized,Corner chipped,-,-,-,-,-,-,-,-,-,Filters replaced,-,Dust spot visible on unfocused pattern,Dust spot visible on unfocused pattern,Dust spot visible on unfocused pattern,-,Dust spot visible on unfocused pattern,-,-,-,-,-,-,-,-,-,OK,Yes,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,230,230,0.1,10.5,13.7,Doremi IMB,Service Work done runnng ok,-,-,-,-,-,-,UV Filter,Integrator Rod & Holder Assembly,-,-,-,-,03-008003-61P,003-102035-01,-,-,-,-,https://drive.google.com/drive/folders/1nft603vx4TX3TQm8PJHpRw67yFnuboBr,7.11,15.24,-,-,Harkness,24.58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.1 (2),2,0.012,0.070,3,5,5,25,64%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Sunday, January 26, 2025",Second,PVR INOX Cinema,Hi-tech City Madhapur Hyderabad Telangana,Mr. Subhakar - 9063222412,2,CP4220,439765001,OSRAM - 3KW,Challa Chinna,33536,26910,-,Solarised,-,-,-,-,-,-,-,-,-,-,Need to be replace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,228,229,1,12,14.4,Doremi ShowVault,"Service done,working fine",-,-,-,-,-,-,UV Filter,-,-,-,-,-,003-001568-02,-,-,-,-,-,https://drive.google.com/drive/folders/1HQ6DjPUg7btke4wPkvtc2F2oK1FG1O2d,4.36,10.43,-,-,White,15.7,-,-,-,-,0.3072,0.3472,16.04,-,0.3082,-,0.6843,-,0.2634,-,0.1413,-,0.3367,-,0.3016,-,0.6937,-,0.3367,-,16.32,-,3.13,-,13.24,-,1.04,4.8.0,8,0.04,0.163,9,12,13,22,73%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Sunday, January 26, 2025",Second,PVR INOX Cinema,Palazzo Vadapalani Chennai Tamil Nadu,Mr. Madavan - 8778745473,1,CP2230U,247873007,OSRAM - 6KW,Arun Rajkumar,86985,56795,-,Solarized,-,-,-,-,-,-,-,-,-,-,Need to replace,-,Colour Spot on unfocused,-,-,-,Colour Spot on unfocused,-,Alarming - Bypassed,-,-,-,-,-,Alarming - Bypassed,X Sensor failed,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,Yes,Yes,Removed,84,Not available,-,230,230,0.1,12,17,Dolby IMS3000,Hanging projector system,Service Done working Ok,Elephant Shroud not Available,AC blower Gasket  not Available,LE required Factory Service,Douser Blade Damaged,-,UV Filter,Duct Plastic Blower Fixed,Vane Extractor Duct,Gasket Elastomer Blower Seal,Kit Duct 4K Red FPGA,Kit Duct 4K Green FPGA,03-008003-61P,003-006243-01,003-003699-02,003-005952-01,000-102299-02,003-004777-01,https://drive.google.com/drive/folders/1jk_G2lZKWQ9XkvAwbp3ySAZpwVvz43gB,6.5,15.4,-,-,Harkness,24.56,-,-,-,-,0.3168,0.3508,14.8,-,0.2984,-,0.6808,-,0.2631,-,0.1409,-,0.3419,-,0.3182,-,0.692,-,0.0469,-,15.6,-,2,-,7.8,-,0.6,4.8.1,3,0.007,0.006,3,2,2,25,44%,OK,OK,No,Yes,Yes,Yes,No,No,No
"Monday, January 27, 2025",Second,PVR INOX Cinema,Dynamic Mall Juhu Mumbai,Mr. Vikas - 9867527660,4,CP4230,437995017,OSRAM - 4.5KW,Satish,46840,33437,-,Solarized,-,-,Slight scratches on corner,-,-,-,-,-,-,-,Filters replaced,-,-,-,-,-,-,Bypassed,-,-,-,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,-,Yes,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,230,230,0.1,23.9,31.1,GDC IMB,Service Work done runnng ok,-,-,-,-,-,-,UV Filter,Vane Blower Bracket,Cold Mirror (130x 90) ,-,-,-,03-008003-61P,003-003700-03,03-005028-51P,-,-,-,https://drive.google.com/drive/folders/1Ic8Ib7KJ6dhKFKSzXaCaUvoJKfUhOagA,7.11,15.13,-,-,Harkness,24.484,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.1 (2),2,0.004,0.019,3,5,5,25,58%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Monday, January 27, 2025",Second,PVR INOX Cinema,Dynamic Mall Juhu Mumbai,Mr. Vikas - 9867527660,3,CP4230,437995019,OSRAM - 6KW,Satish,46808,33207,-,Solarized,-,-,-,-,-,-,-,-,-,-,Filters replaced,-,Dust spot visible on unfocused pattern,Dust spot visible on unfocused pattern,Dust spot visible on unfocused pattern,-,Dust spot visible on unfocused pattern,-,-,-,-,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,230,230,0.1,11.1,15,Doremi IMB,Service Work done runnng ok,-,-,-,-,-,-,UV Filter,-,-,-,-,-,03-008003-61P,-,-,-,-,-,https://drive.google.com/drive/folders/1afQEpicre_pvT2BF1ygKDxHTiguRJK3d,7.11,17.26,-,-,Harkness,23.36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0 (6),0,0,0,3,4,4,25,58%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Monday, January 27, 2025",Second,PVR INOX Cinema,Hi-tech City Madhapur Hyderabad Telangana,Mr. Subhakar - 9063222412,3,CP4220,439765013,OSRAM - 3KW DTS,Challa Chinna,33841,26811,-,Solarised,-,-,-,-,-,-,-,-,-,-,-,-,Cyan Color Visible,-,-,-,Red Color Visible,-,-,-,-,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,OK,OK,OK,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,228,229,1,12,16,Doremi ShowVault,"Service done,working fine",LE Factory service required.,-,-,-,-,-,UV filter,-,-,-,-,-,003-001568-02,-,-,-,-,-,https://drive.google.com/drive/folders/1K2TAYSv5E6hZgOdmjc9GUzmS5tiNzh9n,4.36,10.43,-,-,White,15.7,-,-,-,-,0.2979,0.3453,13.79,-,0.2986,-,0.6429,-,0.2673,-,0.1417,-,0.3345,-,0.3005,-,0.6929,-,0.0564,-,13.99,-,2.21,-,8.78,-,0.81,4.8.0,7,0.039,0.127,9,13,14,22,72%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Monday, January 27, 2025",Second,PVR INOX Cinema,Phoenix United Mall Lucknow,Mr. Jay Shyam - 9956246195,5,CP2220,255440008,OSRAM - 3KW DTP,Manoj Kumar,63728,48585,Chipped,Chipped & solarized,Chipped & solarized,-,-,-,-,-,-,-,-,Chassis label missing,-,-,Cyan color coming,-,-,-,Red color coming,-,-,-,-,-,-,-,-,-,Yes,Yes,Yes,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,230,229,1,10,18.1,Dolby IMS3000,Projector all leg place on metel rack without shoes,Service done working successfully ok,-,-,-,-,-,UV Filter,Optical Reflector & Cooling Duct,Integrator Rod Holder Assembly,-,-,-,003-001568-02,003-001189-01,003-001529-01,-,-,-,https://drive.google.com/drive/folders/17rEJrhTuzgJQpIZwHNDccRWWc1AxLWd2,5,10.6,-,-,-,14.93,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0,23,0.081,0.334,44,59,68,23,49%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Monday, January 27, 2025",Second,PVR INOX Cinema,Phoenix United Mall Lucknow,Mr. Jay Shyam - 9956246195,6,CP2220,256684001,OSRAM - 3KW DTP,Manoj Kumar,73114,65209,-,Chipped & solarized,solarized,-,-,-,-,-,-,-,-,-,-,-,Cyan color coming,-,-,-,Red color coming,Vane switch bypass,-,-,-,-,-,-,-,-,OK,Yes,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,230,229,1,12.7,19.6,Doremi DCP2000,OK,Service done working successfully ok,-,-,-,-,-,UV Filter,Integrator Rod Holder Assembly,Vane Blower Bracket,-,-,-,003-001568-02,003-001529-01,003-003700-03,-,-,-,https://drive.google.com/drive/folders/1HuCdCUSg8ItLYp2SRbtaIt7i9BPOg0ld,4.7,10.5,-,-,-,17.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0,22,0.071,0.293,43,57,66,24,44%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Monday, January 27, 2025",Second,PVR INOX Cinema redo,S2 Thyagaraja Thiruvanmiyur Chennai,Mr. Thirumurugan - 9840562466,2,CP2230,247869012,OSRAM - 6KW,Arun Rajkumar,82460,67130,Solarized,Solarized,-,-,Unable to assess,-,-,-,-,-,-,-,Replaced,-,-,-,-,-,-,-,Bypassed,-,-,-,-,-,Bypassed,-,Yes,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,Yes,OK,-,-,-,-,230,230,0.1,6,10,Dolby IMS3000,Awful environment,Service Done Working Ok,unable to assess YNF and Fold mirror,-,-,-,-,UV Filter,"12"" Glass Reflector",Vane Extractor Duct,Security Interlock Switch,Illumination Optics System (IOS Assembly) W/O LiteLOC YNF INT,-,03-008003-61P,03-240115-51P,003-003699-02,003-001559-01,003-105488-01,-,https://drive.google.com/drive/folders/1Z1ju0WQCtjMHBnzkBg5Mjw-vwGFONPEe,5.6,13.1,-,-,Silver,18,-,0.3411,0.322,7.5,-,-,-,0.344,-,0.678,-,0.271,-,0.132,-,0.356,-,0.316,-,0.6886,-,0.0521,-,8.1,-,2.1,-,5.4,-,0.1,-,-,10,0.012,0.014,22,29,33,22,68%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Tuesday, January 28, 2025",Second,PVR INOX Cinema,Dynamic Mall Juhu Mumbai,Mr. Vikas - 9867527660,5,CP4220,439765007,OSRAM - 3KW DTP,Satish,46855,32238,-,Solarized,Corner chipped,-,-,-,-,-,-,-,-,-,Filters replaced,-,Dust spot visible on unfocused test pattern,Dust spot visible on unfocused test pattern,Dust spot visible on unfocused test pattern,-,-,-,-,-,-,-,-,-,-,X-Sensor fail error,OK,Yes,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,Yes,-,-,-,-,230,230,0.1,33.9,40.2,Dolby IMS3000,Service Work done runnng ok,X-Sensor fail error,-,-,-,-,-,UV Filter,Vane Blower Bracket,Integrator Rod & Holder Assembly,-,-,-,003-001568-02,003-003700-03,003-102034-01,-,-,-,https://drive.google.com/drive/folders/1shshvGMViD6ZvdHI4M9O5pcdME4sCnzO,5.63,9.906,-,-,Harkness,15.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0 (6),2,0.011,0.053,2,4,4,24,54%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Tuesday, January 28, 2025",Second,PVR INOX Cinema,Hi-tech City Madhapur Hyderabad Telangana,Mr. Subhakar - 9063222412,4,CP4230,437996001,OSRAM - 3KW,Challa Chinna,34202,29450,-,-,-,-,-,-,-,-,-,-,-,-,Need to be replace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,228,229,1,11,12,Doremi ShowVault,Good,"Service done,working fine","Lamp hours expired,need to be replace",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://drive.google.com/drive/folders/1rX2Sxi24XD0ObnEoiuqvF_GsmLUzes5k,5.3,12.6,-,-,Silver,24,-,-,-,-,0.3105,0.3436,10.57,-,0.3112,-,0.6512,-,0.2703,-,0.1428,-,0.3329,-,0.3007,-,0.6863,-,0.0536,-,10.78,-,2.18,-,8.71,-,0.66,4.8.0,14,0.036,0.127,9,11,12,22,72%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Tuesday, January 28, 2025",Second,PVR INOX Cinema,Hi-tech City Madhapur Hyderabad Telangana,Mr. Subhakar - 9063222412,1,CP4230,437996017,CDXL - 45,Challa Chinna,34528,29682,-,-,-,-,-,-,-,-,-,-,-,-,-,Need to be replace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,228,229,1,12,18,Doremi ShowVault,Good,"Service done, working fine",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,https://drive.google.com/drive/folders/1lOFuKupW8ry1iYhOWGMQRfwuBQUBLGT8,5.25,12.55,-,-,Silver,20,-,-,-,-,0.3103,0.3481,14.39,-,0.311,-,0.6498,-,0.2759,-,0.1406,-,0.374,-,0.2995,-,0.6885,-,0.0573,-,14.39,-,2.46,-,9.14,-,0.82,4.8.0,14,0.036,0.127,9,10,11,22,72%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Tuesday, January 28, 2025",Second,PVR INOX Cinema,Phoenix United Mall Lucknow,Mr. Jay Shyam - 9956246195,2,CP2220,254818019,OSRAM - 3KW,Manoj Kumar,68810,62724,-,Chipped & Solarized,Solarized,-,-,-,-,-,-,-,-,Chassis label missing,Replaced,-,Cyan color and dust spot visible on focus screen,-,-,-,Red color coming,-,-,-,Lad fan replaced,-,-,-,-,-,OK,Yes,Yes,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,230,229,1,10.6,18.3,Dolby IMS3000,Two back lag place on metel rack without shoes.,Service done working successfully ok,LE need to be factory cleaning,LE dust spot visible on focused screen,-,-,-,UV Filter,Integrator Rod Holder Assembly,-,-,-,-,003-001568-02,003-001529-01,-,-,-,-,https://drive.google.com/drive/folders/1uzs15Ffrngx3797xJ851HpmqCUX0WBe8,4.7,10.8,-,-,-,31.08,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0,47,0.131,0.554,90,119,138,25,44%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Tuesday, January 28, 2025",Second,PVR INOX Cinema,Phoenix United Mall Lucknow,Mr. Jay Shyam - 9956246195,3,CP2230,268168005,OSRAM - 4.5KW,Manoj Kumar,71726,61685,Chipped,Chipped & Solarized,-,-,-,-,-,-,-,-,-,-,-,-,Cyan color coming,-,-,-,-,-,-,-,-,-,-,-,-,-,No,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,230,229,1,16,24,Doremi DCP2000,OK,Service done working successfully ok,LE need to be factory cleaning,LE dust spot visible on focused screen,LE segment two chipped,-,-,UV Filter,"12"" Glass Reflector",-,-,-,-,03-008003-61P,03-240115-51P,-,-,-,-,https://drive.google.com/drive/folders/1saPZtqW1d_7hJXKaCe5Djl6tXBf3Am_f,5.5,12.2,-,-,-,22.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0,30,0.101,0.427,58,77,89,25,44%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Tuesday, January 28, 2025",Second,PVR INOX Cinema redo,S2 Thyagaraja Thiruvanmiyur Chennai,Mr. Thirumurugan - 9840562466,1,CP2230,247349018,OSRAM - 6KW,Arun Rajkumar,84132,71577,Solarized,-,-,-,-,-,-,-,-,-,-,-,Replaced,Topup done,-,-,-,-,-,-,Bypassed,-,-,-,-,-,-,-,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,Yes,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,230,230,0.1,12,18,Dolby IMS3000,Awful Environment,Service Done Working OK,Lamp Cover Damaged,Sensor J31 Harness damaged,Sensor PCB Damaged,-,-,"12"" Glass Reflector",Vane Extractor Duct,Temperature Sensor PCB,Plastic Blower Duct,J31 Harness,-,03-240115-51P,003-003699-02,003-100618-01,003-005452-01,001-111141-02,-,https://drive.google.com/drive/folders/1Zqp6MIiFNPi9A6TfzrLiPcEKe4Crc5Dm,6,14.3,-,-,Silver,20,-,-,-,-,-,-,-,0.3241,-,0.6771,-,0.2614,-,0.138,-,0.3392,-,0.321,-,0.321,-,0.0479,-,14,-,2.4,-,4.8,-,0.2,-,4.8.1,4,0.011,0.004,6,5,6,23,54%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Wednesday, January 29, 2025",Second,PVR INOX Cinema,Hi-tech City Madhapur Hyderabad Telangana,Mr. Subhakar - 9063222412,5,CP4220,439765011,OSRAM - 3KW DTS,Challa Chinna,34902,28533,-,Solarised,-,-,-,-,-,-,-,-,-,-,-,-,Cyan Color Visible,-,-,-,Red Color Visible,-,-,-,-,-,-,-,-,-,OK,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,OK,OK,OK,-,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,228,229,1,14,16,ShowVault-IMB,Good,"Service done, Working fine",LE Factory service required.,-,-,-,-,UV filter,-,-,-,-,-,003-001568-02,-,-,-,-,-,https://drive.google.com/drive/folders/1wHNutSOgomZzyM4Id0eH33hhaEYBLsZp,4.2,10.05,-,-,white,19.1,-,-,-,-,0.2903,0.3407,14.04,-,0.3055,-,0.6476,-,0.2705,-,0.1409,-,0.3227,-,0.2989,-,0.6893,-,0.0478,-,14.84,-,2.83,-,12.61,-,0.87,4.8.0,14,0.036,0.124,10,12,13,22,65%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
"Wednesday, January 29, 2025",Second,PVR INOX Cinema,Phoenix United Mall Lucknow,Mr. Jay Shyam - 9956246195,4,CP2230,280061010,OSRAM - 3KW DTP,Manoj Kumar,69079,63327,Cracked,Solarized,Chipped & solarized,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Yes,Yes,Yes,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,-,-,-,-,230,229,1,13.3,18.2,Doremi DCP2000,Two back leg place on metel rack without shoes,Service done working successfully ok,-,-,-,-,-,UV Filter,"12"" Glass Reflector",Integrator Rod Assembly,-,-,-,03-008003-61P,03-240115-51P,03-240100-51P,-,-,-,https://drive.google.com/drive/folders/1QicpETws_cR8LFTSSfFAemtPJCK97SaR,5.02,12,-,-,-,24.79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.8.0,57,0.124,0.518,109,144,167,24,50%,Yes,Yes,No,Yes,Yes,Yes,No,No,No
